# transposed and modified from from/IBM-935
0101	?01
017A78	?6956
017A79	?6957
017A7A	?5075
017A7F	?4AA8
017A80	?6958
017A81	?575B
017A83	?5474
017A84	?5B4D
017A86	?6959
017A88	?695A
017A8D	?546F
017A91	?59A3
017A92	?5BCE
017A95	?695B
017A96	?4F71
017A97	?4AAF
017A98	?4FBC
017A9C	?4ADB
017A9D	?57D0
017A9F	?507F
017AA0	?695D
017AA5	?509B
017AA6	?695C
017AA8	?695F
017A	?A9
017AAC	?695E
017AAD	?6960
017AB3	?6961
017ABF	?519F
017ACB	?5142
017AD6	?55F9
017AD9	?5B5E
017ADE	?4FB9
017ADF	?4FB8
017AE0	?5B62
017AE3	?5042
017AE5	?574F
017AE6	?6955
017AED	?4F7F
017AEF	?4BCA
017AF9	?5BF0
017AFA	?6A63
017AFD	?6A64
017AFF	?4CCC
017B03	?6A66
017B04	?6A67
017B06	?48C9
017B08	?6A65
017B0A	?6A69
017B0B	?5692
017B0F	?6A6B
017B11	?58A5
017B14	?496A
017B15	?6A68
017B19	?6A6F
017B1B	?4B71
017B1E	?6A77
017B20	?6A72
017B24	?6A74
017B25	?6A73
017B26	?4C9C
017B28	?495F
017B2A	?6A6E
017B2B	?6A6A
017B2C	?4B7A
017B2E	?6A70
017B31	?6A71
017B33	?6A75
017B38	?6A6D
017B3A	?4EE2
017B3C	?519E
017B3E	?6A76
017B45	?6A7A
017B47	?6A6C
017B49	?4B68
017B4B	?4F8F
017B4C	?6A7C
017B4F	?4C44
017B50	?5091
017B51	?5BFD
017B52	?5752
017B54	?4AEF
017B56	?49DE
017B58	?6A78
017B5A	?6A79
017B5B	?5558
017B5D	?6A7D
017B60	?6A7E
017B62	?6A82
017B6E	?6A7F
017B71	?6A84
017B72	?6A83
017B75	?6A7B
017B77	?508B
017B79	?4A90
017B7B	?6A81
017B7E	?5449
017B80	?4EF1
017B85	?6A8C
017B8D	?4D5F
017B90	?6A85
017B94	?49AC
017B95	?4E9F
017B97	?5684
017B9C	?6A8E
017B9D	?6A8A
017BA1	?4D7C
017BA2	?6A8F
017BA6	?6A86
017BA7	?6A87
017BA8	?6A8B
017BA9	?51E0
017BAA	?6A8D
017BAB	?6A90
017BAC	?6A89
017BAD	?4EFC
017BB1	?5885
017BB4	?6A91
017BB8	?6A88
017B	?C0
017BC1	?6A93
017BC6	?5C4D
017BC7	?53A9
017BCC	?6A94
017BD1	?6A92
017BD3	?51A7
017BD9	?4CDC
017BDA	?6A96
017BDD	?6A95
017BE1	?4ADA
017BE5	?6A97
017BE6	?6A98
017BEA	?6A99
017BEE	?50B9
017BF1	?50E8
017BF7	?5392
017BFC	?6A9C
017BFE	?6A9B
017C07	?4AD7
017C0B	?6A9F
017C0C	?6A9A
017C0F	?6A9D
017C16	?6A9E
017C1F	?6AA0
017C26	?6AA2
017C27	?4E69
017C2A	?6AA1
017C38	?6AA3
017C3F	?49BD
017C40	?6AA5
017C41	?6AA4
017C4D	?4EAD
017C	?4F
017C73	?5277
017C74	?5D82
017C7B	?50DF
017C7C	?6ACB
017C7D	?5C71
017C89	?4C7B
017C91	?6ACD
017C92	?5143
017C95	?53C8
017C97	?4AD5
017C98	?5B53
017C9C	?6ACF
017C9D	?6ACE
017C9E	?6AD0
017C9F	?567A
017CA2	?6AD1
017CA4	?5AC0
017CA5	?5BDF
017CAA	?4C81
017CAE	?5158
017CB1	?515B
017CB2	?6AD2
017CB3	?4FAB
017CB9	?4AE1
017CBC	?6AD3
017CBD	?6AD4
017CBE	?4FAA
017CC1	?6AD5
017CC5	?6ADA
017CC7	?6AD6
017CC8	?6AD9
017CCA	?4DFC
017CCC	?6AD7
017CCD	?6AD8
017CD5	?4CE1
017CD6	?56C6
017CD7	?6ADB
017CD9	?49D9
017CDC	?5273
017CDF	?5AE2
017CE0	?5057
017CE8	?6ADC
017CEF	?5354
017CF8	?6AE8
017CFB	?5855
017D0A	?57C8
017D20	?5678
017D22	?5698
017D27	?4F95
017D2B	?5C6F
017D2F	?50DA
017D6E	?58F4
017D77	?6AE9
017DA6	?6AEA
017DAE	?6AEB
017D	?D0
017E3B	?6C84
017E41	?4C51
017E47	?6AEC
017E82	?5C8C
017E9B	?6AED
017E9F	?63F8
017E	?A0
017EA0	?4FBF
017EA1	?63F9
017EA2	?4DEB
017EA3	?63FA
017EA4	?586B
017EA5	?63FB
017EA6	?5ABB
017EA7	?4EB5
017EA8	?63FC
017EA9	?63FD
017EAA	?4ECC
017EAB	?54D1
017EAC	?57B2
017EAD	?6441
017EAF	?4ABE
017EB0	?6442
017EB1	?5554
017EB2	?4CD8
017EB3	?52C8
017EB5	?5C7D
017EB6	?51D9
017EB7	?4C77
017EB8	?5BBC
017EB9	?57C5
017EBA	?4C64
017EBD	?5346
017EBE	?6443
017EBF	?587F
017EC0	?6444
017EC1	?6445
017EC2	?6446
017EC3	?5157
017EC4	?5C8A
017EC5	?5591
017EC6	?5858
017EC7	?5BAE
017EC8	?5BD4
017EC9	?6447
017ECA	?48EC
017ECB	?6448
017ECC	?6449
017ECD	?557C
017ECE	?59EE
017ECF	?4FAC
017ED0	?644A
017ED1	?48F2
017ED2	?54DD
017ED3	?4F82
017ED4	?644B
017ED5	?54C5
017ED7	?644C
017ED8	?4E87
017ED9	?4CF7
017EDA	?5944
017EDB	?644D
017EDC	?51E6
017EDD	?4FF7
017EDE	?4F6A
017EDF	?5753
017EE0	?644E
017EE1	?644F
017EE2	?4FED
017EE3	?58E4
017EE5	?5688
017EE6	?56CF
017EE7	?4ECB
017EE8	?6450
017EE9	?4EA7
017EEA	?58F6
017EEB	?6451
017EED	?58F7
017EEE	?6452
017EEF	?6453
017EF0	?4AC1
017EF1	?6454
017EF2	?6455
017EF3	?559F
017EF4	?57AB
017EF5	?5281
017EF6	?6457
017EF7	?4961
017EF8	?4A92
017EFA	?6458
017EFB	?6459
017EFC	?5C7B
017EFD	?5B60
017EFE	?645A
017EFF	?51CB
017F00	?5C5A
017F01	?645B
017F02	?645C
017F03	?645D
017F04	?4EE9
017F05	?5286
017F06	?50C1
017F	?07
017F07	?645E
017F08	?645F
017F09	?4EA8
017F0B	?6460
017F0C	?6461
017F0D	?6456
017F0E	?4BCF
017F0F	?6462
017F11	?6463
017F12	?6464
017F13	?4E5A
017F14	?4B7E
017F15	?51C5
017F16	?4981
017F17	?6465
017F18	?5AB4
017F19	?6466
017F1A	?4CBE
017F1B	?6468
017F1C	?6467
017F1D	?4C8D
017F1F	?6469
017F20	?49F7
017F21	?646A
017F22	?646B
017F23	?646C
017F24	?646D
017F25	?646E
017F26	?646F
017F27	?6470
017F28	?5A47
017F29	?5696
017F2A	?6471
017F2B	?6472
017F2C	?6473
017F2D	?6474
017F2E	?5569
017F2F	?6475
017F30	?6476
017F31	?6477
017F32	?6478
017F33	?6479
017F34	?4F69
017F35	?647A
017F36	?6A5E
017F38	?4CD6
017F3A	?54B0
017F42	?6A5F
017F44	?6A60
017F45	?6A61
017F50	?4D7E
017F51	?5799
017F54	?5CE7
017F55	?4DB0
017F57	?51DD
017F58	?67B6
017F5A	?4C43
017F5F	?67B8
017F61	?67B7
017F62	?48D4
017F68	?67BA
017F69	?5B76
017F6A	?5C90
017F6E	?5BC2
017F71	?67BC
017F72	?55EF
017F74	?67BB
017F79	?67BD
017F7E	?67BF
017F81	?67BE
017F8A	?5993
017F8C	?545C
017F8E	?5260
017F94	?4CE0
017F9A	?5188
017F9D	?6AC5
017F9E	?58DE
017F9F	?6AC6
017FA1	?587B
017FA4	?54B9
017FA7	?6AC7
017FAF	?6AC8
017FB0	?6AC9
017FB2	?6ACA
017FB8	?5D9B
017FB9	?4CFD
017FBC	?6392
017FBD	?5A91
017FBF	?6ADF
017FC1	?57CB
017FC5	?4A82
017FCA	?6954
017FCC	?59ED
017FCE	?6AE0
017FD4	?5889
017FD5	?6AE1
017FD8	?546C
017FDF	?4B74
017FE0	?4AE3
017FE1	?6AE3
017FE5	?6AE2
017FE6	?6AE4
017FE9	?6AE5
017FEE	?6AE6
017FF0	?4DB1
017FF1	?48BE
017FF3	?6AE7
017FFB	?4C4D
017FFC	?59EC
018000	?59AA
018001	?50CE
018003	?505C
018004	?6643
018005	?5B7F
018006	?65C7
01800B	?6994
01800C	?4BF7
01800D	?5643
018010	?52CC
018012	?6988
018014	?6989
018015	?4CFA
018016	?698A
018017	?4DC3
018018	?5AC4
018019	?48D1
01801C	?698B
0180	?20
018020	?698C
018022	?698D
018025	?698E
018026	?698F
018027	?6990
018028	?6992
018029	?6991
01802A	?5375
018031	?6993
018033	?4BF9
018035	?6995
018036	?59AD
018037	?5FC6
018038	?566A
01803B	?4A7C
01803D	?4B42
01803F	?4D42
018042	?52F3
018043	?6996
018046	?6997
01804A	?5164
01804B	?519C
01804C	?5BAF
01804D	?6998
018052	?6999
018054	?514A
018058	?53B7
01805A	?4FDA
018069	?699A
01806A	?4ACE
018071	?699B
01807F	?6752
018080	?6751
018083	?5681
018084	?59DD
018086	?5661
018087	?5B78
018089	?54E1
01808B	?50DE
01808C	?4EA0
018093	?6661
018096	?58A3
018098	?5BE1
01809A	?4BC6
01809B	?4CD7
01809C	?6660
01809D	?4CCD
01809F	?665F
0180A0	?4A46
0180A1	?4D69
0180A2	?5BAA
0180A4	?4C95
0180A5	?4C6A
0180A9	?4EE6
0180AA	?4C5E
0180AB	?6666
0180AD	?6667
0180AE	?48B8
0180AF	?506F
0180B1	?6665
0180B2	?5A9E
0180B4	?6668
0180B7	?6669
0180BA	?4C6E
0180BC	?6662
0180BD	?6664
0180BE	?5597
0180BF	?5BD6
0180C0	?5B6D
0180C1	?58B1
0180C2	?666F
0180C3	?57B7
0180C4	?6670
0180C6	?4B48
0180CC	?4953
0180CD	?6672
0180CE	?56A4
0180D6	?5376
0180D7	?6673
0180D9	?6671
0180DA	?537F
0180DB	?666E
0180DC	?55A3
0180DD	?6675
0180DE	?48FA
0180E1	?4DF9
0180E4	?5CB6
0180E5	?6984
0180E7	?666A
0180E8	?666B
0180E9	?666C
0180EA	?666D
0180EB	?6676
0180EC	?63BF
0180ED	?6679
0180EF	?5089
0180F0	?59C7
0180F1	?6677
0180F2	?667C
0180F3	?4CEB
0180F4	?6678
0180F6	?4F5A
0180F8	?58D7
0180FA	?48B6
0180FC	?667D
0180FD	?52DB
018102	?5BAB
018106	?4ADF
018109	?51F5
01810A	?4EB8
01810D	?667A
01810E	?667B
01810F	?5ADF
018110	?53E9
018111	?52D3
018112	?667F
018113	?5347
018114	?5D96
018116	?49B0
018118	?6685
01811A	?4F65
01811E	?6683
0181	?21
01812C	?6684
01812F	?4CAB
018131	?5771
018132	?6686
018136	?6682
018138	?5153
01813E	?53A1
018146	?56F2
018148	?6687
01814A	?50AF
01814B	?59B7
01814C	?6688
018150	?4CAE
018151	?4CAC
018153	?6689
018154	?545B
018155	?5794
018159	?668B
01815A	?668C
018160	?668E
018165	?58C7
018167	?6693
018169	?668F
01816D	?6692
01816E	?54F8
018170	?599D
018171	?668D
018174	?668A
018179	?4CB8
01817A	?5879
01817B	?52E4
01817C	?6690
01817D	?6691
01817E	?56D9
01817F	?5768
018180	?48F1
018182	?6697
018188	?6696
01818A	?49B1
01818F	?4CDF
018191	?6698
018198	?498D
01819B	?56C4
01819C	?52A3
01819D	?5845
0181A3	?669A
0181A6	?66A1
0181A8	?5393
0181AA	?669B
0181B3	?5565
0181BA	?61DE
0181BB	?669F
0181C0	?576E
0181C1	?66A0
0181C2	?497B
0181C3	?5A57
0181C6	?59DB
0181CA	?669E
0181CC	?669C
0181E3	?4A5C
0181E7	?65AF
0181EA	?5C74
0181EC	?6AAA
0181ED	?4A95
0181F3	?5BC0
0181F4	?5BC1
0181FB	?5B8A
0181FC	?4FC9
0181FE	?6AA6
018200	?59A7
018201	?6AA7
018202	?6AA8
018204	?6AA9
018205	?4FCA
018206	?5A7F
01820C	?5581
01820D	?5582
018210	?6A62
018212	?55E5
018214	?56F1
01821B	?61B5
01821C	?5654
01821E	?57E7
01821F	?5BDA
018221	?6AAC
0182	?22
018222	?6AAD
018223	?6AAE
018228	?6AB1
01822A	?4DBC
01822B	?6AB2
01822C	?48E2
01822D	?6AAF
01822F	?6AB0
018230	?4F42
018231	?49D4
018233	?6AB5
018234	?6AB6
018235	?4BE5
018236	?49AF
018237	?586F
018238	?6AB3
018239	?4AAB
01823B	?6AB4
01823E	?6AB7
018244	?6AB8
018247	?5747
018249	?6AB9
01824B	?6ABA
01824F	?6ABB
018258	?5672
01825A	?6ABC
01825F	?6ABD
018268	?6ABE
01826E	?6ADD
01826F	?515C
018270	?4EE7
018272	?554B
018273	?597E
018274	?6396
018279	?5EB2
01827A	?59D4
01827D	?5EB3
01827E	?48AB
01827F	?5EB4
018282	?4F7A
018284	?5EB8
018288	?5CC1
01828A	?5EB6
01828B	?5A94
01828D	?5576
01828E	?5EB9
01828F	?5EB5
018291	?5EBA
018292	?5242
018297	?5EBB
018298	?5EC4
018299	?5EBC
01829C	?57DE
01829D	?5BA4
01829F	?5ECE
0182A1	?5ECC
0182A4	?5ED1
0182A5	?4F87
0182A6	?51AA
0182A8	?5EB7
0182A9	?5ECA
0182AA	?5ECD
0182AB	?5EBD
0182AC	?4C72
0182AD	?48C4
0182AE	?5EC6
0182AF	?58BD
0182B0	?5EC0
0182B1	?4E48
0182B3	?4C5C
0182B4	?5ECB
0182B7	?5EC5
0182B8	?5EBE
0182B9	?547B
0182BD	?595F
0182BE	?5EBF
0182C1	?5EC9
0182C4	?5ECF
0182C7	?57AC
0182C8	?5EC1
0182CA	?5EC2
0182CB	?5EC7
0182CC	?5EC8
0182CD	?49D3
0182CE	?5ED0
0182CF	?5675
0182D1	?5AB6
0182D2	?5EDA
0182D3	?5EDE
0182D4	?56A5
0182D5	?5EE5
0182D7	?5288
0182D8	?5EDB
0182DB	?5061
0182DC	?5ED8
0182DE	?48F9
0182DF	?4D56
0182E0	?5EE4
0182E1	?5ED2
0182E3	?5EC3
0182E4	?5ED5
0182E5	?54F3
0182E6	?5081
0182EB	?555B
0182EF	?495D
0182F1	?5A42
0182F4	?5ED9
0182F7	?5ED4
0182F9	?53BA
0182FB	?5EDD
018301	?5C62
018302	?524F
018303	?4C56
018304	?5471
018305	?5249
018306	?5EE1
018307	?5ED7
018308	?5EEA
018309	?5ED3
01830C	?5EDC
01830E	?4FA4
01830F	?5ED6
018311	?5EDF
018314	?5EE2
018315	?5EE3
018317	?5EF7
01831A	?5EE0
01831B	?5F42
01831C	?5EE6
0183	?23
018327	?4EEA
018328	?4AC3
01832B	?5243
01832C	?49E6
01832D	?5EF9
01832F	?5EF1
018331	?5EEE
018333	?5EFB
018334	?5EED
018335	?59EF
018336	?49E7
018338	?54D6
018339	?54E2
01833A	?5EFA
01833C	?5EEC
018340	?5EF6
018343	?5EF4
018346	?4FA2
018347	?5EF3
018349	?49DC
01834F	?5EF2
018350	?4EF5
018351	?5EE7
018352	?4E64
018354	?50F2
01835A	?4ED3
01835B	?5EE8
01835C	?5EE9
01835E	?5EF0
01835F	?5EF5
018360	?5EF8
018361	?4B54
018363	?54D8
018364	?4E88
018365	?5EFD
018366	?5EFC
018367	?5A4B
018368	?5F41
018369	?5F43
01836A	?5F45
01836B	?59F0
01836C	?5F44
01836D	?5F46
01836E	?5F47
01836F	?59A8
018377	?4DC8
018378	?5F49
01837B	?5F56
01837C	?5F51
01837D	?5F54
018385	?5F50
018386	?53CD
018389	?50F1
01838E	?554F
018392	?5EEB
018393	?5F4E
018398	?5F57
01839B	?5EEF
01839C	?5F4F
01839E	?5F58
0183A0	?5F4C
0183A8	?5F59
0183A9	?5F53
0183AA	?5F4D
0183AB	?52A9
0183B0	?5F48
0183B1	?50B2
0183B2	?514B
0183B3	?5F4A
0183B4	?5F4B
0183B6	?5F52
0183B7	?4E92
0183B8	?5F55
0183B9	?5A48
0183BA	?5F5A
0183BC	?5F5B
0183BD	?5247
0183C0	?5F72
0183C1	?5F5C
0183C5	?5F71
0183C7	?4D5D
0183CA	?4FD4
0183CC	?4FF9
0183CF	?4DC9
0183D4	?5F6A
0183D6	?5F65
0183D8	?5F5F
0183DC	?49CA
0183DD	?5F63
0183DF	?5F6B
0183E0	?49A3
0183E1	?5F75
0183E5	?5F5E
0183E9	?53CF
0183EA	?5F70
0183F0	?5F74
0183F1	?5183
0183F2	?4C66
0183F8	?5F6E
0183F9	?5F6F
0183FD	?5F64
018401	?5F5D
018403	?5F6D
018404	?56D0
018406	?5F69
01840B	?5F62
01840C	?5268
01840D	?53BB
01840E	?57AD
01840F	?5F6C
018411	?5F68
018418	?5F61
01841C	?5F66
01841D	?51DB
0184	?24
018424	?5A49
018425	?5A4A
018426	?5F73
018427	?5895
018428	?54F7
018431	?5F87
018438	?5F67
01843C	?5F81
01843D	?51E3
018446	?5F82
018451	?5F77
018457	?5BF7
018459	?5F79
01845A	?5F78
01845B	?4CEF
01845C	?5F76
018461	?53CE
018463	?4BAC
018469	?5F83
01846B	?4DF8
01846C	?5AE0
01846D	?5F88
018471	?4ACF
018473	?5F7A
018475	?509C
018476	?5F84
018478	?5F7F
01847A	?5F7D
018482	?4B79
018487	?5F7B
018488	?5F7C
018489	?5F7E
01848B	?4F4F
01848C	?5F85
01848E	?5F86
018497	?5F96
018499	?5269
01849C	?5683
0184A1	?5F93
0184AF	?5CE0
0184B2	?53D0
0184B4	?5F95
0184B8	?5B95
0184B9	?5F94
0184BA	?5F91
0184BD	?5F8D
0184BF	?5F90
0184C1	?5F89
0184C4	?58ED
0184C9	?54D7
0184CA	?5F8F
0184CD	?5F8A
0184D0	?5F8B
0184D1	?5693
0184D3	?5F8E
0184D6	?496D
0184DD	?50B5
0184DF	?4EBA
0184E0	?5F92
0184E3	?5F98
0184E5	?5F97
0184E6	?5F8C
0184EC	?538F
0184F0	?5F9C
0184FC	?5FA3
0184FF	?5FA2
01850C	?5F99
018511	?5290
018513	?51FA
0185	?15
018517	?5B82
01851A	?57B4
01851F	?5F9E
018521	?49CB
01852B	?52E7
01852C	?55DE
018537	?545E
018538	?5F9B
018539	?5F9D
01853A	?5F9F
01853B	?5FA1
01853C	?48A9
01853D	?496E
018543	?5FAB
018548	?5FA5
018549	?4F56
01854A	?54EE
018556	?5FA0
018559	?5FA4
01855E	?5FA8
018564	?5FA7
018568	?5FA6
018572	?5FAC
018574	?5ACB
018579	?5FB2
01857A	?5FA9
01857B	?5FAD
01857E	?50D8
018584	?4941
018585	?5FB5
018587	?5FB0
01858F	?5FB1
01859B	?5946
01859C	?5FB4
0185A4	?5FAE
0185A8	?5FAF
0185AA	?58BC
0185AE	?5FB3
0185AF	?55EC
0185B0	?5FB8
0185B7	?5FB7
0185B9	?5FB6
0185C1	?5FBA
0185C9	?4F86
0185CF	?49D7
0185D0	?528B
0185D3	?5FB9
0185D5	?535A
0185DC	?5FBB
0185E4	?56D8
0185E9	?4C4A
0185FB	?5AE4
0185FF	?5FBC
018605	?5FBE
0186	?06
018611	?52A1
018616	?5FC0
018627	?5FBD
018629	?5FBF
018638	?5B5A
01863C	?5FC1
01864D	?69AD
01864E	?4E42
01864F	?51B1
018650	?5350
018651	?51C6
018654	?69AE
01865A	?58E8
01865E	?5A7D
018662	?665D
01866B	?4A87
01866C	?69AF
01866E	?69B0
018671	?55AC
018679	?4DE6
01867A	?69B2
01867B	?69B4
01867C	?69B3
01867D	?5685
01867E	?585A
01867F	?69B1
018680	?55B3
018681	?59CE
018682	?51EB
01868A	?57C2
01868B	?69B7
01868C	?48F5
01868D	?69B6
018693	?69BD
018695	?49CE
01869C	?5961
01869D	?69B9
0186A3	?69BB
0186A4	?5AE8
0186A7	?69BA
0186A8	?69B5
0186A9	?69BE
0186AA	?69BC
0186AC	?69B8
0186AF	?69C6
0186B0	?69C3
0186B1	?69C5
0186B4	?69C9
0186B5	?69C1
0186B6	?69BF
0186BA	?69C4
0186C0	?5BFA
0186C4	?69C0
0186C6	?549A
0186C7	?557F
0186C9	?69C7
0186CA	?4D66
0186CB	?4B50
0186CE	?69C2
0186CF	?69C8
0186D0	?69CF
0186D1	?69D5
0186D4	?4E77
0186D8	?69D4
0186D9	?577C
0186DB	?5BEA
0186DE	?69D1
0186DF	?69D3
0186E4	?4CF1
0186E9	?69CA
0186ED	?69CD
0186EE	?51F8
0186F0	?5B7D
0186F1	?69CB
0186F2	?69CC
0186F3	?69CE
0186F4	?69D2
0186F8	?69D8
0186F9	?5A5C
0186FE	?4BE9
018700	?55F0
018702	?4C85
018703	?69D6
018707	?69D7
018708	?69D9
018709	?69DC
01870A	?69DA
01870D	?69DB
018712	?5971
018713	?69D0
018715	?5769
0187	?17
018717	?57CE
018718	?5BA8
01871A	?69E2
01871C	?527B
01871E	?69DF
018721	?50AE
018722	?69EB
018723	?69DD
018725	?69E0
018729	?69E7
01872E	?69E1
018731	?69E6
018734	?69E5
018737	?69E8
01873B	?69DE
01873E	?69E3
01873F	?69E9
018747	?5A4C
018748	?69E4
018749	?49F4
01874C	?69F1
01874E	?58AA
018753	?69F4
018757	?4E68
018759	?69F8
018760	?69EF
018763	?69F5
018764	?69F7
018765	?69F9
01876E	?69F2
018770	?69F0
018774	?4DFA
018776	?4B9C
01877B	?69EE
01877C	?69F6
01877D	?69EC
01877E	?69ED
018782	?69EA
018783	?6A46
018785	?6A43
018788	?6A42
01878B	?69F3
01878D	?54D9
018793	?69FA
018797	?6A45
01879F	?5299
0187A8	?69FC
0187AB	?6A47
0187AC	?6A49
0187AD	?6A44
0187AF	?69FB
0187B3	?6A4B
0187B5	?6A4A
0187BA	?51DC
0187BD	?6A4E
0187C0	?6A50
0187C6	?6A41
0187CA	?6A51
0187CB	?6A4C
0187D1	?6A4F
0187D2	?69FD
0187D3	?6A4D
0187DB	?6A52
0187E0	?6A54
0187E5	?6A48
0187EA	?6A53
0187EE	?6A55
0187F9	?58B6
0187FE	?6A58
018803	?5D9A
01880A	?6A59
018813	?6A57
018815	?54E3
018816	?6A56
01881B	?6A5A
018821	?6A5B
018822	?4ABF
0188	?28
018832	?67C2
018839	?6A5C
01883C	?6A5D
018840	?594A
018844	?6AAB
018845	?58C5
01884C	?58CF
01884D	?597C
018854	?586E
018857	?4F76
018859	?5963
018861	?4DE1
018862	?618A
018863	?59C1
018864	?6962
018865	?49B8
018868	?498E
018869	?6963
01886B	?5560
01886C	?4A64
01886E	?5D93
018870	?5645
018872	?6964
018877	?5BD3
01887D	?6965
01887E	?6ABF
01887F	?6966
018881	?5AAB
018882	?6967
018884	?48BF
018885	?6AC0
018888	?6AC1
01888B	?4AFB
01888D	?537B
018892	?56BA
018896	?58E3
01889C	?5781
0188A2	?6968
0188A4	?5D94
0188AB	?495B
0188AD	?584E
0188B1	?4CA3
0188B7	?696A
0188BC	?696B
0188C1	?49C2
0188C2	?5171
0188C5	?5C50
0188C6	?6969
0188C9	?696C
0188CE	?696E
0188D2	?5D97
0188D4	?59E0
0188D5	?5AA2
0188D8	?6AC2
0188D9	?54B8
0188DF	?6AC3
0188E2	?696D
0188E3	?696F
0188E4	?5084
0188E5	?6970
0188E8	?6974
0188F0	?6976
0188F1	?6971
0188F3	?5571
0188F4	?5382
0188F8	?51E2
0188F9	?4D9D
0188FC	?6973
0188FE	?6975
018902	?4D73
01890A	?697B
018910	?4DD5
018912	?48FC
018913	?6979
018919	?6978
01891A	?6972
01891B	?697A
018921	?6977
018925	?54EB
0189	?29
01892A	?576A
01892B	?697D
018930	?635D
018934	?697C
018936	?697E
018941	?697F
018944	?5886
01895E	?6AC4
01895F	?4F94
018966	?6981
01897B	?6982
01897F	?57F6
018981	?59A9
018983	?699C
018986	?4CB1
0189C1	?4EFA
0189C2	?4D7B
0189C4	?4D87
0189C5	?5279
0189C6	?55D2
0189C7	?65E7
0189C8	?50BF
0189C9	?4FF4
0189CA	?65E8
0189CB	?65E9
0189CC	?65EA
0189CE	?65EB
0189CF	?65EC
0189D0	?65ED
0189D1	?65EE
0189D2	?4F67
0189D6	?6B9C
0189DA	?6B9E
0189DC	?6B9F
0189DE	?6B9D
0189E3	?4F83
0189E5	?6BA0
0189E6	?4AA4
0189EB	?6BA1
0189EF	?6BA2
0189F3	?66B1
018A00	?5974
018A07	?5D8B
018A	?2A
018A3E	?6BA3
018A48	?67B9
018A79	?5B52
018A89	?5A9F
018A8A	?56DB
018A93	?55C3
018B07	?6360
018B26	?6BA4
018B	?2B
018B66	?4FAE
018B6C	?53A8
018BA0	?5DA4
018BA1	?4EC5
018BA2	?4BA8
018BA3	?4CBB
018BA4	?54CE
018BA5	?4EA4
018BA6	?5DA5
018BA7	?5DA6
018BA8	?56D5
018BA9	?54C2
018BAA	?5DA7
018BAB	?53FC
018BAD	?5955
018BAE	?59E8
018BAF	?5956
018BB0	?4EC6
018BB2	?4F52
018BB3	?4E85
018BB4	?5DA8
018BB5	?5DA9
018BB6	?5968
018BB7	?5DAA
018BB8	?58EC
018BB9	?4BEE
018BBA	?51DA
018BBC	?566F
018BBD	?4C8E
018BBE	?5589
018BBF	?4C63
018BC0	?4FF6
018BC1	?5BA3
018BC2	?5DAB
018BC3	?5DAC
018BC4	?53BF
018BC5	?5C88
018BC6	?55B5
018BC8	?5B49
018BC9	?567F
018BCA	?5B90
018BCB	?5DAD
018BCC	?5BDE
018BCD	?4AC9
018BCE	?5DAF
018BCF	?5DAE
018BD1	?59EA
018BD2	?5DB0
018BD3	?5DB1
018BD4	?5DB2
018BD5	?55D3
018BD6	?5DB3
018BD7	?55AA
018BD8	?5DB4
018BD9	?5DB5
018BDA	?4A6F
018BDB	?5BEE
018BDC	?5DB6
018BDD	?4E50
018BDE	?4B4E
018BDF	?5DB7
018BE0	?5DB8
018BE1	?4D8F
018BE2	?594F
018BE3	?59E7
018BE4	?5DB9
018BE5	?4CC2
018BE6	?588B
018BE7	?49EE
018BE8	?5DBA
018BE9	?5DBB
018BEB	?4F8C
018BEC	?57DB
018BED	?5A90
018BEE	?5DBC
018BEF	?57F2
018BF0	?5DBD
018BF1	?5A75
018BF2	?4E86
018BF3	?5DBE
018BF4	?5655
018BF5	?5670
018BF6	?5DBF
018BF7	?548C
018BF8	?5BED
018BF9	?5DC0
018BFA	?5355
018BFB	?4BC0
018BFC	?5DC1
018BFD	?4C6C
018BFE	?506E
018BFF	?5DC2
018C00	?5DC3
018C01	?564D
018C02	?5DC4
018C03	?4B98
018C04	?5DC5
018C05	?5162
018C06	?5C5B
018C07	?5DC6
018C08	?56B7
018C0A	?59E9
018C0B	?52B0
018C0C	?5DC7
018C0D	?4B9E
018C0E	?4E71
018C0F	?5DC8
018C10	?58B2
018C11	?5DC9
018C12	?5DCA
018C13	?57BC
018C14	?5DCB
018C15	?5DCC
018C16	?5DCD
018C17	?49F6
018C18	?5DD0
018C19	?5DCE
018C1A	?5989
018C1B	?5DCF
018C1C	?5275
018C1D	?5DD1
018C1F	?5DD2
018C20	?5DD3
018C21	?5DD4
018C22	?58BA
018C23	?59A4
018C24	?48F8
018C25	?5DD5
018C26	?544B
018C27	?5DD6
018C28	?4F98
018C29	?5241
018C2A	?5DD7
018C2B	?5DD8
018C	?2C
018C2C	?529E
018C2D	?56B6
018C2E	?5DD9
018C2F	?5DDA
018C30	?50BD
018C31	?53D6
018C32	?5DDB
018C33	?5DDC
018C34	?5454
018C35	?5DDD
018C36	?5DDE
018C37	?4D68
018C41	?4E8E
018C46	?4BB8
018C47	?6AF7
018C49	?6AF8
018C4C	?5784
018C55	?6B59
018C5A	?6681
018C61	?5894
018C62	?4E5F
018C6A	?4DBF
018C6B	?5AA4
018C73	?6179
018C78	?6B95
018C79	?494A
018C7A	?49F1
018C82	?6B96
018C85	?6B98
018C89	?4DD0
018C8A	?6B97
018C8C	?5252
018C94	?6B9A
018C98	?6B99
018D	?09
